origin,product,perc,sum_kg_product,category
VALENCIA,CIRUELA,0,4575,Fruta
VALENCIA,CIRUELAS,0,2574,Fruta
VALENCIA,COCOCHAS,0,800,Pescado
VALENCIA,COL,0.05,65708,Verdura
VALENCIA,COL CHINA,0.02,26002,Verdura
VALENCIA,COLES,0,2690,Verdura
VALENCIA,COLES-REPOLLO,0.14,187989,Verdura
VALENCIA,COLIFLOR,0.2,269239,Verdura
VALENCIA,CONEJO,0.01,8000,Pollo
VALENCIA,CONGELADOS,0.02,25540,Verdura
VALENCIA,CONSERVAS,0.01,12195,Verdura
VALENCIA,COQUINAS,0,480,Marisco
VALENCIA,CORVINA,0.02,33763,Pescado
VALENCIA,CROQUETAS,0,1042,Pescado congelado
VALENCIA,CUARTA,0.08,107056,Verdura
VALENCIA,CUARTA GAMA FRUTAS,0.01,7400,Fruta
VALENCIA,DENTON,0,500,Pescado
VALENCIA,DORADA,0.26,352478,Pescado
VALENCIA,DORADA,0.01,10000,Pescado congelado
VALENCIA,ELABORADOS,0.64,872840,Pescado congelado
VALENCIA,ELABORADOS,0.03,39520,Verdura
VALENCIA,EMPANADILLAS,0,1198,Pescado congelado
VALENCIA,ENDIBIA,0,3640,Verdura
VALENCIA,EQUINO,0.01,8000,Carne
VALENCIA,ESCAROLAS,0.01,8000,Verdura
VALENCIA,ESPARRAGO,0.01,10940,Verdura
VALENCIA,ESPINACAS,0,1500,Verdura
VALENCIA,FANECAS,0,1500,Pescado
VALENCIA,GALLO,0,4996,Pescado
VALENCIA,GAMBA,0.01,6940,Pescado congelado
VALENCIA,GAMBAS,0,1249,Marisco
VALENCIA,GRANADAS,0.01,8715,Fruta
VALENCIA,GUISANTES,0,3561,Verdura
VALENCIA,HABAS,0.01,7300,Verdura
VALENCIA,HINOJO,0.01,7483,Verdura
VALENCIA,HUEVAS,0,1200,Pescado
VALENCIA,HUEVOS,0,6000,Huevos
VALENCIA,JIBIA,0.01,15499,Pescado
VALENCIA,JIBIA,0.01,12499,Pescado congelado
VALENCIA,JUDIA,0.03,44300,Verdura
VALENCIA,JUREL,0,128,Pescado
VALENCIA,KIWI,0.06,74610,Fruta
VALENCIA,LANGOSTINO,0,291,Marisco
VALENCIA,LANGOSTINO,0.01,11600,Pescado congelado
VALENCIA,LECHUGA,0.17,228099,Verdura
VALENCIA,LENGUADINA,0,400,Pescado
VALENCIA,LENGUADO,0,905,Pescado
VALENCIA,LENGUADO,0.01,8000,Pescado congelado
VALENCIA,LIMON,0.31,418658,Fruta
VALENCIA,LUBINA,0.14,189711,Pescado
VALENCIA,LUBINA,0.01,11000,Pescado congelado
VALENCIA,MANDARINA,5.65,7650501,Fruta
VALENCIA,MANZANA,0.03,33980,Fruta
VALENCIA,MEJILLON,0,2658,Marisco
VALENCIA,MELOCOTON,0.15,201870,Fruta
VALENCIA,MELONES,0.07,98421,Fruta
VALENCIA,MELVA,0,38,Pescado
VALENCIA,MERLUZA,0,1250,Pescado
VALENCIA,MUSLITOS,0,521,Pescado congelado
VALENCIA,NABOS,0.01,14365,Verdura
VALENCIA,NARANJA,79.54,107654041,Fruta
VALENCIA,NAVAJA,0,145,Marisco
VALENCIA,NAVAJAS,0,155,Marisco
VALENCIA,NECORAS,0,500,Pescado congelado
VALENCIA,NECTARINA,1.85,2504268,Fruta
VALENCIA,NISPEROS,0.23,306210,Fruta
VALENCIA,OVINO,0.04,59460,Carne
VALENCIA,PALITOS,0,1302,Pescado congelado
VALENCIA,PALOMETA,0,92,Pescado
VALENCIA,PANCHITO,0.03,42249,Fruta
VALENCIA,PANGA,0,3600,Pescado congelado
VALENCIA,PARAGUAYAS,0.04,56990,Fruta
VALENCIA,PARGO,0,990,Pescado
VALENCIA,PATATA,0.27,364614,Patata
VALENCIA,PAVO,0.08,105900,Pollo
VALENCIA,PEPINO,0.04,59965,Verdura
VALENCIA,PERA,0.02,31200,Fruta
VALENCIA,PERCA,0,3600,Pescado congelado
VALENCIA,PEREJIL,0.05,73900,Verdura
VALENCIA,PESCADILLA,0.01,11402,Pescado
VALENCIA,PEZ ESPADA,0.04,54549,Pescado
VALENCIA,PEZ ESPADA,0,1044,Pescado congelado
VALENCIA,PIMIENTO,0.6,805444,Verdura
VALENCIA,PISTACHO,0.02,25350,Fruta
VALENCIA,POLLO,0.49,664480,Pollo
VALENCIA,POMELO,0.1,129860,Fruta
VALENCIA,PORCINO,0.19,250540,Carne
VALENCIA,POTA,0,460,Pescado
VALENCIA,PUERROS,0.02,20700,Verdura
VALENCIA,PULPO,0,2346,Pescado
VALENCIA,PULPO,0,68,Pescado congelado
VALENCIA,RABANOS,0,1080,Verdura
VALENCIA,RAPE,0,545,Pescado
VALENCIA,RAPE,0,200,Pescado congelado
VALENCIA,REMOLACHA,0.01,15350,Verdura
VALENCIA,RESTO,0,2975,Pescado congelado
VALENCIA,ROMANESCU,0,1700,Verdura
VALENCIA,SALMON,0,322,Pescado
VALENCIA,SALMON,0,490,Pescado congelado
VALENCIA,SALMONETE,0.01,6940,Pescado
VALENCIA,SAN,0,149,Pescado
VALENCIA,SANDIA,0.03,40615,Fruta
VALENCIA,SARDINA,0.07,95473,Pescado
VALENCIA,SARGO,0,1500,Pescado
VALENCIA,TOMATE,1.38,1869641,Verdura
VALENCIA,TRUCHA,0,4123,Pescado
VALENCIA,UVA,0.03,36672,Fruta
VALENCIA,VACUNO,1.49,2022076,Carne
VALENCIA,VARIOS,0.05,62600,Varios
VALENCIA,VOLADORES,0,3000,Pescado congelado
VALENCIA,ZANAHORIA,0,2800,Verdura
VALLADOLID,ACELGAS,0.06,30240,Verdura
VALLADOLID,ACHICORIA,0.03,15735,Verdura
VALLADOLID,AJO TIERNO,0,545,Verdura
VALLADOLID,AJOS,0.03,17635,Verdura
VALLADOLID,ALCACHOFA,0.01,2970,Verdura
VALLADOLID,AÑOJO,0.17,95440,Carne
VALLADOLID,APIO,0,2548,Verdura
VALLADOLID,APIONABO,0,252,Verdura
VALLADOLID,AVICOLA,0,1200,Pollo
VALLADOLID,BERENJENAS,0.02,10500,Verdura
VALLADOLID,BONIATOS,0.02,10600,Verdura
VALLADOLID,BROCOLI,0.12,67500,Verdura
VALLADOLID,CALABACIN,0.03,15820,Verdura
VALLADOLID,CALABAZA,0,2070,Verdura
VALLADOLID,CALABAZAS,0,930,Verdura
VALLADOLID,CALAMAR,0.01,5720,Pescado congelado
VALLADOLID,CEBOLLA,0.2,108048,Verdura
VALLADOLID,CHAMPIÑON,0.06,32270,Verdura
VALLADOLID,CHIRIVIAS,0,460,Verdura
VALLADOLID,COL CHINA,0,2155,Verdura
VALLADOLID,COLES,0,161,Verdura
VALLADOLID,COLES-REPOLLO,0.03,15643,Verdura
VALLADOLID,COLIFLOR,0.09,49080,Verdura
VALLADOLID,CONEJO,0.39,212440,Pollo
VALLADOLID,CONGELADOS,0.19,101600,Verdura
VALLADOLID,CONSERVAS,0.04,20860,Verdura
VALLADOLID,CUARTA,0.09,47585,Verdura
VALLADOLID,ELABORADOS,0.03,14600,Pescado congelado
VALLADOLID,ELABORADOS,0.09,51585,Verdura
VALLADOLID,ENDIBIA,0.29,159095,Verdura
VALLADOLID,ESCAROLAS,0.01,4620,Verdura
VALLADOLID,ESPARRAGO,0.08,42390,Verdura
VALLADOLID,ESPINACAS,0.01,4350,Verdura
VALLADOLID,FRAMBUESAS,0,1700,Fruta
VALLADOLID,FRESON,0.05,25880,Fruta
VALLADOLID,GUISANTES,0,1140,Verdura
VALLADOLID,HUEVOS,0,2100,Huevos
VALLADOLID,JUDIA,0.09,48701,Verdura
VALLADOLID,LANGOSTINO,0,950,Marisco
VALLADOLID,LANGOSTINO,0.2,109000,Pescado congelado
VALLADOLID,LAUREL,0.01,4500,Verdura
VALLADOLID,LECHUGA,0.31,168834,Verdura
VALLADOLID,MAIZ,0.03,18700,Verdura
VALLADOLID,MORAS,0.01,3080,Fruta
VALLADOLID,NABOS,0.01,4000,Verdura
VALLADOLID,OVINO,0.03,17640,Carne
VALLADOLID,PATATA,73.07,39986627,Patata
VALLADOLID,PAVO,0.03,18160,Pollo
VALLADOLID,PEPINO,0.08,42770,Verdura
VALLADOLID,PERA,0.01,6500,Fruta
VALLADOLID,PEREJIL,0,2560,Verdura
VALLADOLID,PIMIENTO,0.06,35141,Verdura
VALLADOLID,POLLO,2.67,1458397,Pollo
VALLADOLID,PORCINO,0.07,40410,Carne
VALLADOLID,PUERROS,1.04,570630,Verdura
VALLADOLID,RABANILLAS,0.01,5000,Verdura
VALLADOLID,RABANOS,0.01,3850,Verdura
VALLADOLID,REMOLACHA,0.09,48310,Verdura
VALLADOLID,SETAS,0.04,20165,Verdura
VALLADOLID,TOMATE,0.09,49660,Verdura
VALLADOLID,VACUNO,0.36,197726,Carne
VALLADOLID,ZANAHORIA,19.52,10682410,Verdura
VIZCAYA,ABADEJO,0.04,1730,Pescado
VIZCAYA,ACEDIAS,0.01,566,Pescado
VIZCAYA,ALMEJA,0.15,6131,Marisco
VIZCAYA,ALMEJAS,0.21,8349,Marisco
VIZCAYA,ANCHOA,0.01,210,Pescado
VIZCAYA,ANGULA,0,7,Pescado
VIZCAYA,AÑOJO,0.13,5100,Carne
VIZCAYA,ATUN,1.1,43559,Pescado
VIZCAYA,BACALADILLA-LIRIO,1.02,40587,Pescado
VIZCAYA,BACALAO,2.5,99108,Pescado
VIZCAYA,BACALAO,0.25,9916,Pescado congelado
VIZCAYA,BERBERECHO,0.01,274,Marisco
VIZCAYA,BESUGO,0.09,3379,Pescado
VIZCAYA,BOCARTE,0.34,13300,Pescado
VIZCAYA,BOGAS,0.01,300,Pescado
VIZCAYA,BOGAVANTE,0.11,4426,Marisco
VIZCAYA,BONITO,0.66,26313,Pescado
VIZCAYA,BOQUERON,4.1,162312,Pescado
VIZCAYA,BOQUERON,0.28,11240,Pescado congelado
VIZCAYA,BROCOLI,0.22,8620,Verdura
VIZCAYA,CABALLA,0.08,3110,Pescado
VIZCAYA,CACHUCHO,0.02,680,Pescado
VIZCAYA,CALAMAR,0.71,28082,Pescado
VIZCAYA,CALAMAR,0.38,15214,Pescado congelado
VIZCAYA,CALAMARES,0.03,1238,Pescado congelado
VIZCAYA,CAÑADILLA,0,180,Marisco
VIZCAYA,CARACOLES,0.09,3408,Marisco
VIZCAYA,CAZON,0.05,2023,Pescado
VIZCAYA,CENTOLLA,0.01,526,Marisco
VIZCAYA,CENTOLLOS,0.12,4720,Pescado congelado
VIZCAYA,CHIPIRONES,0.14,5506,Pescado
VIZCAYA,CHIRLA,0.01,300,Marisco
VIZCAYA,CIGALAS,0.02,660,Marisco
VIZCAYA,COCOCHAS,0.15,5877,Pescado
VIZCAYA,CONGRIO,0.07,2899,Pescado
VIZCAYA,CONSERVAS,0.01,235,Pescado
VIZCAYA,COQUINAS,0.09,3415,Marisco
VIZCAYA,CORVINA,0.6,23883,Pescado
VIZCAYA,CROQUETAS,0.03,1124,Pescado congelado
VIZCAYA,DORADA,2.6,102861,Pescado
VIZCAYA,ELABORADOS,43.34,1716052,Pescado congelado
VIZCAYA,EMPANADILLAS,0.03,1292,Pescado congelado
VIZCAYA,EMPERADOR,0.01,350,Pescado
VIZCAYA,FANECAS,0.02,737,Pescado
VIZCAYA,GALLO,0.92,36383,Pescado
VIZCAYA,GAMBA,0.09,3500,Pescado congelado
VIZCAYA,GAMBAS,0.01,520,Marisco
VIZCAYA,JIBIA,0.18,7180,Pescado
VIZCAYA,JUREL,0.01,514,Pescado
VIZCAYA,KIWI,4.65,183960,Fruta
VIZCAYA,LANGOSTAS,0,100,Marisco
VIZCAYA,LANGOSTINO,0.55,21656,Marisco
VIZCAYA,LANGOSTINO,0.87,34270,Pescado congelado
VIZCAYA,LECHUGA,0.06,2500,Verdura
VIZCAYA,LENGUADINA,0.03,1140,Pescado
VIZCAYA,LENGUADO,1.26,49985,Pescado
VIZCAYA,LIBA,0.02,750,Pescado
VIZCAYA,LUBINA,2.48,98265,Pescado
VIZCAYA,MARRAJOS,0.01,248,Pescado
VIZCAYA,MARUCA,0.3,11900,Pescado
VIZCAYA,MEJILLON,0.98,38738,Marisco
VIZCAYA,MERLUZA,7.22,285903,Pescado
VIZCAYA,MERLUZA,0.76,30173,Pescado congelado
VIZCAYA,MERO,0.05,1919,Pescado
VIZCAYA,MUSLITOS,0.01,562,Pescado congelado
VIZCAYA,NAVAJA,0.02,979,Marisco
VIZCAYA,NAVAJAS,0.01,479,Marisco
VIZCAYA,NECORAS,0.02,651,Marisco
VIZCAYA,OSTRA,0.02,763,Marisco
VIZCAYA,OVINO,0.41,16140,Carne
VIZCAYA,PALITOS,0.04,1404,Pescado congelado
VIZCAYA,PALOMETA,0.02,840,Pescado
VIZCAYA,PALOMETA-JAPUTA,0.23,9150,Pescado
VIZCAYA,PARGO,0.04,1693,Pescado
VIZCAYA,PATATA,1.75,69341,Patata
VIZCAYA,PAVO,0.13,5000,Pollo
VIZCAYA,PERCA,2.45,96894,Pescado
VIZCAYA,PERCEBE,0.05,1811,Marisco
VIZCAYA,PESCADILLA,0.77,30463,Pescado
VIZCAYA,PEZ ESPADA,0.7,27548,Pescado
VIZCAYA,PLATIJA,0.01,349,Pescado
VIZCAYA,POLLO,0.2,7850,Pollo
VIZCAYA,POTA,0.03,1200,Pescado
VIZCAYA,PUERROS,0.03,1000,Verdura
VIZCAYA,PULPO,0.03,1212,Pescado
VIZCAYA,PULPO,0.06,2300,Pescado congelado
VIZCAYA,RAPE,0.23,9188,Pescado
VIZCAYA,RAPE,0.56,22240,Pescado congelado
VIZCAYA,RAYA,0.03,1000,Pescado
VIZCAYA,RODABALLO,0.15,5774,Pescado
VIZCAYA,ROSADA,0.03,1363,Pescado
VIZCAYA,SALMON,4.87,192830,Pescado
VIZCAYA,SALMON,0.05,1950,Pescado congelado
VIZCAYA,SALMONETE,0.07,2962,Pescado
VIZCAYA,SAN,0.01,227,Pescado
VIZCAYA,SARDINA,2.86,113354,Pescado
VIZCAYA,TILAPIA,0.02,930,Pescado
VIZCAYA,TOMATE,0.48,18940,Verdura
VIZCAYA,TRUCHA,0.22,8693,Pescado
VIZCAYA,VACUNO,2.84,112600,Carne
VIZCAYA,VIEIRAS,0,112,Marisco
VIZCAYA,VIEJA,0,29,Pescado
VIZCAYA,ZANAHORIA,0.27,10700,Verdura
ZAMORA,AÑOJO,2.44,23320,Carne
ZAMORA,ATUN,1.57,14980,Pescado congelado
ZAMORA,BONITO,0.18,1750,Pescado congelado
ZAMORA,BOQUERON,0.37,3500,Pescado congelado
ZAMORA,COL CHINA,0.03,283,Verdura
ZAMORA,COLES,0,47,Verdura
ZAMORA,COLES-REPOLLO,0.21,2030,Verdura
ZAMORA,CONGELADOS,0.19,1800,Verdura
ZAMORA,ELABORADOS,1.15,11000,Pescado congelado
ZAMORA,ESPARRAGO,2.02,19230,Verdura
ZAMORA,ESPINACAS,1.95,18610,Verdura
ZAMORA,NUECES,0.5,4780,Fruta
ZAMORA,OVINO,53.96,515001,Carne
ZAMORA,POLLO,1.84,17600,Pollo
ZAMORA,PORCINO,7.26,69260,Carne
ZAMORA,PUERROS,0.13,1280,Verdura
ZAMORA,SETAS,0.09,877,Verdura
ZAMORA,VACUNO,26.09,248978,Carne
ZARAGOZA,ACELGAS,0.01,4880,Verdura
ZARAGOZA,ACHICORIA,0,45,Verdura
ZARAGOZA,AJO TIERNO,0,123,Verdura
ZARAGOZA,AJOS,0.01,3977,Verdura
ZARAGOZA,ALBARICOQUE,0.35,152655,Fruta
ZARAGOZA,ALCACHOFA,0.03,12100,Verdura
ZARAGOZA,AÑOJO,0.17,74296,Carne
ZARAGOZA,AVICOLA,0.57,249625,Pollo
ZARAGOZA,BACALAO,0.01,3080,Pescado congelado
ZARAGOZA,BORRAJAS,0,1000,Verdura
ZARAGOZA,BROCOLI,0.01,2500,Verdura
ZARAGOZA,CALABAZA,0.03,11730,Verdura
ZARAGOZA,CALABAZAS,0.01,5270,Verdura
ZARAGOZA,CALAMAR,0.13,55440,Pescado congelado
ZARAGOZA,CALAMARES,0.04,16460,Pescado congelado
ZARAGOZA,CASTAÑA,0.02,10000,Fruta
ZARAGOZA,CEBOLLA,2.47,1088530,Verdura
ZARAGOZA,CEREZAS,2.86,1260981,Fruta
ZARAGOZA,CIRUELA,0.14,62832,Fruta
ZARAGOZA,CIRUELAS,0.11,46571,Fruta
ZARAGOZA,CODORNIZ,0,680,Pollo
ZARAGOZA,COL CHINA,0,1812,Verdura
ZARAGOZA,COLES,0,202,Verdura
ZARAGOZA,COLES-REPOLLO,0.03,13086,Verdura
ZARAGOZA,COLIFLOR,0.12,50900,Verdura
ZARAGOZA,CONEJO,0,1215,Pollo
ZARAGOZA,CROQUETAS,0.03,14964,Pescado congelado
ZARAGOZA,CUARTA,0.02,10985,Verdura
ZARAGOZA,CUARTA GAMA FRUTAS,0,1000,Fruta
ZARAGOZA,DORADA,0,450,Pescado congelado
ZARAGOZA,ELABORADOS,0.39,173872,Pescado congelado
ZARAGOZA,ELABORADOS,0,1320,Verdura
ZARAGOZA,EMPANADILLAS,0.04,17208,Pescado congelado
ZARAGOZA,ENDIBIA,0,455,Verdura
ZARAGOZA,ESCAROLAS,0,500,Verdura
ZARAGOZA,ESPARRAGO,0,1280,Verdura
ZARAGOZA,ESPINACAS,0.04,17000,Verdura
ZARAGOZA,JIBIA,0.02,7360,Pescado congelado
ZARAGOZA,LECHUGA,0.03,11600,Verdura
ZARAGOZA,MANZANA,52.64,23227609,Fruta
ZARAGOZA,MELOCOTON,0.17,74770,Fruta
ZARAGOZA,MERLUZA,0,2000,Pescado congelado
ZARAGOZA,MUSLITOS,0.02,7481,Pescado congelado
ZARAGOZA,NECTARINA,0.06,27320,Fruta
ZARAGOZA,OVINO,0.47,207100,Carne
ZARAGOZA,PALITOS,0.04,18704,Pescado congelado
ZARAGOZA,PARAGUAYAS,0.18,80050,Fruta
ZARAGOZA,PATATA,0.05,20619,Patata
ZARAGOZA,PAVO,0.06,28040,Pollo
ZARAGOZA,PERA,10.33,4558022,Fruta
ZARAGOZA,PEZ ESPADA,0,5,Pescado congelado
ZARAGOZA,POLLO,0.3,134340,Pollo
ZARAGOZA,PORCINO,26.39,11644464,Carne
ZARAGOZA,PUERROS,0.07,30380,Verdura
ZARAGOZA,PUNTILLA,0,682,Pescado congelado
ZARAGOZA,ROMANESCU,0.01,5000,Verdura
ZARAGOZA,SALMON,0.01,4020,Pescado congelado
ZARAGOZA,SETAS,0,300,Verdura
ZARAGOZA,TOMATE,0.01,3000,Verdura
ZARAGOZA,TRUCHA,0.02,8890,Pescado
ZARAGOZA,VACUNO,1.47,650696,Carne
ZARAGOZA,VIEIRAS,0.01,4540,Pescado congelado
ZARAGOZA,ZANAHORIA,0,2000,Verdura
